URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/html/object",98,100,100,100,90,756.25,759.25,0,16,0,756.25,1,1,1,1,1,1,1,1
"/html/ol",98,100,100,100,90,783.12,783.12,0,16,0,783.12,1,1,1,1,1,1,1,1
"/html/optgroup",98,100,100,100,90,788.74,788.74,0,16,0,788.74,1,1,1,1,1,1,1,1
"/html/option",98,100,100,100,90,787.45,787.45,0,16,0,787.45,1,1,1,1,1,1,1,1
"/html/output",98,100,100,100,90,789.44,789.44,0,16,0,789.44,1,1,1,1,1,1,1,1,1
"/html/p",98,100,100,100,90,790.47,790.47,0,17,0,790.47,1,1,1,1,1,1,1,1
"/html/picture",97,100,100,96,91,788.5,788.5,0,30,0,788.5,1,1,1,1,0,1,1,1,1
"/html/pre",98,100,100,100,90,781.53,781.53,0,16,0,781.53,1,1,1,1,1,1,1,1
"/html/progress",98,100,100,100,90,786.78,786.78,0,16,0,786.78,1,1,1,1,1,1,1,1
"/html/q",98,100,100,100,90,784.06,784.06,0,22,0,784.06,1,1,1,1,1,1,1,1
"/html/ruby",98,100,100,100,90,806.8,806.8,0,16,0,806.8,1,1,1,1,1,1,1,1
"/html/s",98,100,100,100,90,789.5,789.5,0,16,0,789.5,1,1,1,1,1,1,1,1
"/html/samp",98,100,100,100,90,792.08,792.08,0,17,0,792.08,1,1,1,1,1,1,1,1
"/html/script",96,100,92,100,90,786.75,786.75,0,27,0,786.75,0,1,1,1,1,1,1,1
"/html/search",98,100,100,100,90,789.4,789.4,0,25,0,789.4,1,1,1,1,1,1,1,1,1
"/html/section",98,100,100,100,90,784.93,784.93,0,17,0,784.93,1,1,1,1,1,1,1,1
"/html/select",98,100,100,100,90,792.47,792.47,0,16,0,792.47,1,1,1,1,1,1,1,1
"/html/slot",98,100,100,100,90,786.89,786.89,0,29,0,786.89,1,1,1,1,1,1,1,1
"/html/small",98,100,100,100,90,782.95,782.95,0,30,0,782.95,1,1,1,1,1,1,1,1
"/html/source",97,100,100,96,91,797.26,797.26,0,16,0,797.26,1,1,1,1,0,1,1,1,1
"/html/span",98,100,100,100,90,789.23,789.23,0,21,0,789.23,1,1,1,1,1,1,1,1
"/html/strong",98,100,100,100,90,786.43,786.43,0,26,0,786.43,1,1,1,1,1,1,1,1
"/html/style",98,100,100,100,90,792.96,792.96,0,17,0,792.96,1,1,1,1,1,1,1,1
"/html/sub",98,100,100,100,90,789.58,789.58,0,16,0,789.58,1,1,1,1,1,1,1,1
"/html/summary",98,100,100,100,90,789.21,789.21,0,22,0,789.21,1,1,1,1,1,1,1,1
"/html/sup",98,100,100,100,90,791.3,791.3,0,16,0,791.3,1,1,1,1,1,1,1,1
"/html/table",98,100,100,100,90,788.88,788.88,0,16,0,788.88,1,1,1,1,1,1,1,1
"/html/tbody",98,100,100,100,90,781.47,781.47,0,16,0,781.47,1,1,1,1,1,1,1,1
"/html/td",98,100,100,100,90,784.01,784.01,0,16,0,784.01,1,1,1,1,1,1,1,1
"/html/template",96,100,95,100,90,788.84,788.84,0,16,0,788.84,0,1,1,1,1,1,1,1
"/html/textarea",98,100,100,100,90,787.83,787.83,0,16,0,787.83,1,1,1,1,1,1,1,1,1
"/html/tfoot",98,100,100,100,90,786.7,786.7,0,27,0,786.7,1,1,1,1,1,1,1,1
"/html/th",98,100,100,100,90,791.26,791.26,0,16,0,791.26,1,1,1,1,1,1,1,1
"/html/thead",98,100,100,100,90,790.25,790.25,0,16,0,790.25,1,1,1,1,1,1,1,1
"/html/time",98,100,100,100,90,781.15,781.15,0,16,0,781.15,1,1,1,1,1,1,1,1
"/html/title",98,100,100,100,91,785.15,785.15,0,16,0,785.15,1,1,1,1,1,1,1,1,1
"/html/tr",98,100,100,100,90,790.61,790.61,0,16,0,790.61,1,1,1,1,1,1,1,1
"/html/track",98,100,100,100,90,792.65,792.65,0,16,0,792.65,1,1,1,1,1,1,1,1
"/html/u",98,100,100,100,90,787.73,787.73,0,16,0,787.73,1,1,1,1,1,1,1,1
"/html/ul",98,100,100,100,90,790.39,790.39,0,16,0,790.39,1,1,1,1,1,1,1,1
"/html/var",98,100,100,100,90,791.19,791.19,0,24,0,791.19,1,1,1,1,1,1,1,1
"/html/video",97,100,100,96,90,864.7,1637.7,0,25,0,1643.99,1,1,1,0,1,1,1,1
"/html/wbr",98,100,100,100,90,782.95,782.95,0,16,0,782.95,1,1,1,1,1,1,1,1
